period,abn,institution_name,big5_flag,owner_occupied_value_millions,investment_value_millions,total_housing_value_millions,system_owner_occupied_millions,system_investment_millions,system_total_housing_millions,owner_occupied_share,investment_share,total_housing_share
2024-02-01,95087650735,First Option Bank Ltd,false,166,55.5,221.5,1474762.7999999998,698444.1,2173206.900000001,0.00011256,0.00007946,0.00010192
2024-02-01,72087650637,G&C Mutual Bank Limited,false,858.3,229.5,1087.8,1474762.7999999998,698444.1,2173206.900000001,0.00058199,0.00032859,0.00050055
2024-02-01,47087650093,Gateway Bank Ltd,false,821.5,159.4,980.9,1474762.7999999998,698444.1,2173206.900000001,0.00055704,0.00022822,0.00045136
2024-02-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,242.7,67.9,310.6,1474762.7999999998,698444.1,2173206.900000001,0.00016457,0.00009722,0.00014292
2024-02-01,11087651125,Heritage and People's Choice Limited,false,14677.9,3905.9,18583.8,1474762.7999999998,698444.1,2173206.900000001,0.00995272,0.00559229,0.00855133
2024-02-01,66087650173,Horizon Credit Union Ltd,false,357.6,127.1,484.70000000000005,1474762.7999999998,698444.1,2173206.900000001,0.00024248,0.00018198,0.00022303
2024-02-01,48006434162,HSBC Bank Australia Limited,false,20917.6,9135.5,30053.1,1474762.7999999998,698444.1,2173206.900000001,0.01418370,0.01307979,0.01382892
2024-02-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,85051868556,Hume Bank Limited,false,1182.4,295.1,1477.5,1474762.7999999998,698444.1,2173206.900000001,0.00080176,0.00042251,0.00067987
2024-02-01,14087650771,Illawarra Credit Union Limited,false,538,207.6,745.6,1474762.7999999998,698444.1,2173206.900000001,0.00036480,0.00029723,0.00034309
2024-02-01,92087651974,IMB Ltd,false,4523.5,1272.3,5795.8,1474762.7999999998,698444.1,2173206.900000001,0.00306727,0.00182162,0.00266693
2024-02-01,62627541011,IN1Bank Ltd,false,0,1.2,1.2,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000172,0.00000055
2024-02-01,97087822464,Indue Ltd,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,24000893292,ING Bank (Australia) Limited,false,49117.2,9278.8,58396,1474762.7999999998,698444.1,2173206.900000001,0.03330515,0.01328496,0.02687089
2024-02-01,32080178196,ING Bank N.V.,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,46156153829,Intesa Sanpaolo SPA,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,11615995581,Judo Bank Pty Ltd,false,779.2,287.6,1066.8000000000002,1474762.7999999998,698444.1,2173206.900000001,0.00052836,0.00041177,0.00049089
2024-02-01,96164085563,KEB HANA Bank,false,4.8,0.7,5.5,1474762.7999999998,698444.1,2173206.900000001,0.00000325,0.00000100,0.00000253
2024-02-01,77087650217,Laboratories Credit Union Limited,false,150.7,37.4,188.1,1474762.7999999998,698444.1,2173206.900000001,0.00010219,0.00005355,0.00008655
2024-02-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,83087650244,Macarthur Credit Union Ltd,false,182.4,48.8,231.2,1474762.7999999998,698444.1,2173206.900000001,0.00012368,0.00006987,0.00010639
2024-02-01,46008583542,Macquarie Bank Limited,true,70412.9,44413.2,114826.09999999999,1474762.7999999998,698444.1,2173206.900000001,0.04774524,0.06358877,0.05283717
2024-02-01,94087651983,Maitland Mutual Limited,false,566.1,179.7,745.8,1474762.7999999998,698444.1,2173206.900000001,0.00038386,0.00025729,0.00034318
2024-02-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,6.3,5.4,11.7,1474762.7999999998,698444.1,2173206.900000001,0.00000427,0.00000773,0.00000538
2024-02-01,83087651054,Members Banking Group Limited,false,1837.1,450.7,2287.7999999999997,1474762.7999999998,698444.1,2173206.900000001,0.00124569,0.00064529,0.00105273
2024-02-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,89067729195,MyState Bank Limited,false,4913.5,1228.9,6142.4,1474762.7999999998,698444.1,2173206.900000001,0.00333172,0.00175948,0.00282642
2024-02-01,12004044937,National Australia Bank Limited,true,208297.6,109332.3,317629.9,1474762.7999999998,698444.1,2173206.900000001,0.14124143,0.15653694,0.14615723
2024-02-01,96087651992,Newcastle Greater Mutual Group Ltd,false,11755.8,3600.9,15356.699999999999,1474762.7999999998,698444.1,2173206.900000001,0.00797132,0.00515560,0.00706638
2024-02-01,85649572449,Nonghyup Bank,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,36087650422,Northern Inland Credit Union Limited,false,216.2,52.7,268.9,1474762.7999999998,698444.1,2173206.900000001,0.00014660,0.00007545,0.00012373
2024-02-01,34087650477,Orange Credit Union Limited,false,135.5,66,201.5,1474762.7999999998,698444.1,2173206.900000001,0.00009188,0.00009450,0.00009272
2024-02-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,69087651876,Police & Nurses Limited,false,5514.3,1216.7,6731,1474762.7999999998,698444.1,2173206.900000001,0.00373911,0.00174201,0.00309727
2024-02-01,95087650799,Police Bank Ltd,false,1545.2,395.1,1940.3000000000002,1474762.7999999998,698444.1,2173206.900000001,0.00104776,0.00056569,0.00089283
2024-02-01,30087651205,Police Credit Union Limited,false,593.5,281.7,875.2,1474762.7999999998,698444.1,2173206.900000001,0.00040244,0.00040333,0.00040272
2024-02-01,33087651661,Police Financial Services Limited,false,2008.7,373.9,2382.6,1474762.7999999998,698444.1,2173206.900000001,0.00136205,0.00053533,0.00109635
2024-02-01,79087651036,QPCU Limited,false,631.7,162.7,794.4000000000001,1474762.7999999998,698444.1,2173206.900000001,0.00042834,0.00023295,0.00036554
2024-02-01,53087650557,Qudos Mutual Ltd,false,3238.9,1036.9,4275.8,1474762.7999999998,698444.1,2173206.900000001,0.00219622,0.00148459,0.00196751
2024-02-01,77087651027,Queensland Country Bank Limited,false,1816,530.3,2346.3,1474762.7999999998,698444.1,2173206.900000001,0.00123138,0.00075926,0.00107965
2024-02-01,50001621129,Rabobank Australia Limited,false,60.1,145.5,205.6,1474762.7999999998,698444.1,2173206.900000001,0.00004075,0.00020832,0.00009461
2024-02-01,91087651090,Railways Credit Union Limited,false,467.5,127.9,595.4,1474762.7999999998,698444.1,2173206.900000001,0.00031700,0.00018312,0.00027397
2024-02-01,21087650360,Regional Australia Bank Ltd,false,1866.7,450.9,2317.6,1474762.7999999998,698444.1,2173206.900000001,0.00126576,0.00064558,0.00106644
2024-02-01,86076940880,Royal Bank of Canada,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,95607620440,"Shinhan Bank Co., Ltd",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,71092516286,Societe Generale,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,80087650673,South West Slopes Credit Union Ltd,false,122.3,22.2,144.5,1474762.7999999998,698444.1,2173206.900000001,0.00008293,0.00003178,0.00006649
2024-02-01,82087650682,Southern Cross Credit Union Ltd,false,525.9,182.6,708.5,1474762.7999999998,698444.1,2173206.900000001,0.00035660,0.00026144,0.00032602
2024-02-01,35845772731,Standard Chartered Bank,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,95082610008,State Bank of India,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,70062819630,State Street Bank and Trust Company,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,98114053459,Sumitomo Mitsui Banking Corporation,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,23087650806,Summerland Financial Services Limited,false,625.1,179.5,804.6,1474762.7999999998,698444.1,2173206.900000001,0.00042386,0.00025700,0.00037024
2024-02-01,66010831722,Suncorp-Metway Limited,false,37847.7,15190.4,53038.1,1474762.7999999998,698444.1,2173206.900000001,0.02566358,0.02174891,0.02440545
2024-02-01,30165085638,"Taishin International Bank Co., Ltd",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,36078577250,"Taiwan Business Bank, Ltd",false,0.9,15.9,16.8,1474762.7999999998,698444.1,2173206.900000001,0.00000061,0.00002276,0.00000773
2024-02-01,96139482634,"Taiwan Cooperative Bank, Ltd",false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,30087650459,Teachers Mutual Bank Limited,false,7604.1,1545.7,9149.800000000001,1474762.7999999998,698444.1,2173206.900000001,0.00515615,0.00221306,0.00421028
2024-02-01,84084066419,The Bank of New York Mellon,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,34133513827,The Bank of Nova Scotia,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,54087650940,The Capricornian Ltd,false,245.5,56.1,301.6,1474762.7999999998,698444.1,2173206.900000001,0.00016647,0.00008032,0.00013878
2024-02-01,65117925970,The Hongkong and Shanghai Banking Corporation Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,62126279918,The Northern Trust Company,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,49103575042,Tyro Payments Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,47088129613,UBS AG,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,17135448047,Union Bank of India,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,56060785284,United Overseas Bank Limited,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,11087650315,Unity Bank Limited,false,852.6,185.6,1038.2,1474762.7999999998,698444.1,2173206.900000001,0.00057813,0.00026573,0.00047773
2024-02-01,44087651769,Victoria Teachers Limited,false,2350.7,572.6,2923.2999999999997,1474762.7999999998,698444.1,2173206.900000001,0.00159395,0.00081982,0.00134515
2024-02-01,98087651116,Warwick Credit Union Ltd,false,239.3,54.7,294,1474762.7999999998,698444.1,2173206.900000001,0.00016226,0.00007832,0.00013528
2024-02-01,48087651787,WAW Credit Union Co-Operative Limited,false,409.7,98,507.7,1474762.7999999998,698444.1,2173206.900000001,0.00027781,0.00014031,0.00023362
2024-02-01,33007457141,Westpac Banking Corporation,true,307292.4,158624.1,465916.5,1474762.7999999998,698444.1,2173206.900000001,0.20836734,0.22711066,0.21439123
2024-02-01,38616463855,Wise Australia Pty Ltd,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-02-01,94150148299,Woori Bank,false,0,0,0,1474762.7999999998,698444.1,2173206.900000001,0.00000000,0.00000000,0.00000000
2024-03-01,48848300367,Agricultural Bank of China Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,13627244848,Alex Bank Pty Ltd,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,15081596009,AMP Bank Limited,false,14321.4,7722.1,22043.5,1481031.3,700463.4000000004,2181494.700000001,0.00966988,0.01102427,0.01010477
2024-03-01,37002950745,Arab Bank Australia Limited,false,256.9,241,497.9,1481031.3,700463.4000000004,2181494.700000001,0.00017346,0.00034406,0.00022824
2024-03-01,11005357522,Australia and New Zealand Banking Group Limited,true,197429,97798.6,295227.6,1481031.3,700463.4000000004,2181494.700000001,0.13330508,0.13961986,0.13533271
2024-03-01,48087649741,Australian Military Bank Ltd,false,1356,177.7,1533.7,1481031.3,700463.4000000004,2181494.700000001,0.00091558,0.00025369,0.00070305
2024-03-01,93087650726,Australian Mutual Bank Ltd,false,898.9,281.2,1180.1,1481031.3,700463.4000000004,2181494.700000001,0.00060694,0.00040145,0.00054096
2024-03-01,14087822491,Australian Settlements Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,30087652079,Australian Unity Bank Limited,false,907.7,340.7,1248.4,1481031.3,700463.4000000004,2181494.700000001,0.00061288,0.00048639,0.00057227
2024-03-01,40087652060,Auswide Bank Ltd,false,3205.7,968,4173.7,1481031.3,700463.4000000004,2181494.700000001,0.00216451,0.00138194,0.00191323
2024-03-01,24628073085,Avenue Bank Ltd,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,32087652088,B&E Ltd,false,1126.7,223.7,1350.4,1481031.3,700463.4000000004,2181494.700000001,0.00076075,0.00031936,0.00061903
2024-03-01,21087651607,Bank Australia Limited,false,6800.5,1795.4,8595.9,1481031.3,700463.4000000004,2181494.700000001,0.00459173,0.00256316,0.00394037
2024-03-01,51064874531,"Bank of America, National Association",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,48125314249,Bank of Baroda,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,28110077622,Bank of China (Australia) Limited,false,4464.6,1334.9,5799.5,1481031.3,700463.4000000004,2181494.700000001,0.00301452,0.00190574,0.00265850
2024-03-01,29002979955,Bank of China Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,74137909963,"Bank of Communications Co., Ltd.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,32009656740,Bank of Queensland Limited,false,41317.8,18102.7,59420.5,1481031.3,700463.4000000004,2181494.700000001,0.02789799,0.02584389,0.02723843
2024-03-01,44093488629,Bank of Sydney Ltd,false,1205.8,401.7,1607.5,1481031.3,700463.4000000004,2181494.700000001,0.00081416,0.00057348,0.00073688
2024-03-01,71608940718,Bank of Taiwan,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,95644502170,Barclays Bank PLC,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,11068049178,Bendigo and Adelaide Bank Limited,false,43702.4,15064.9,58767.3,1481031.3,700463.4000000004,2181494.700000001,0.02950809,0.02150705,0.02693901
2024-03-01,15087651143,Beyond Bank Australia Limited,false,6113.7,1488.6,7602.299999999999,1481031.3,700463.4000000004,2181494.700000001,0.00412800,0.00212516,0.00348490
2024-03-01,63087651849,BNK Banking Corporation Limited,false,899.5,493.8,1393.3,1481031.3,700463.4000000004,2181494.700000001,0.00060735,0.00070496,0.00063869
2024-03-01,23000000117,BNP Paribas,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,33608235847,Canadian Imperial Bank of Commerce,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,67087649885,Central West Credit Union Limited,false,102.5,29,131.5,1481031.3,700463.4000000004,2181494.700000001,0.00006921,0.00004140,0.00006028
2024-03-01,54087651750,Challenger Bank Limited,false,51.7,8.5,60.2,1481031.3,700463.4000000004,2181494.700000001,0.00003491,0.00001213,0.00002760
2024-03-01,24125167553,China Construction Bank Corporation,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,69322403457,"China Everbright Bank Co., Ltd",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,96609857383,"China Merchants Bank Co., Ltd",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,34072814058,"Citibank, N.A.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,88087649910,Coastline Credit Union Limited,false,457.5,134.5,592,1481031.3,700463.4000000004,2181494.700000001,0.00030891,0.00019202,0.00027137
2024-03-01,48123123124,Commonwealth Bank of Australia,true,366635.3,182978.4,549613.7,1481031.3,700463.4000000004,2181494.700000001,0.24755405,0.26122478,0.25194363
2024-03-01,80087649938,Community First Credit Union Limited,false,728.3,249.8,978.0999999999999,1481031.3,700463.4000000004,2181494.700000001,0.00049175,0.00035662,0.00044836
2024-03-01,70003917655,Cooperatieve Rabobank U.A.,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,80654071075,Credit Agricole Corporate and Investment Bank,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,17061700712,Credit Suisse AG,false,119.9,166.9,286.8,1481031.3,700463.4000000004,2181494.700000001,0.00008096,0.00023827,0.00013147
2024-03-01,44087650959,Credit Union Australia Ltd,false,13100.1,2718.2,15818.3,1481031.3,700463.4000000004,2181494.700000001,0.00884526,0.00388057,0.00725113
2024-03-01,36087651232,Credit Union SA Ltd,false,1090.2,324,1414.2,1481031.3,700463.4000000004,2181494.700000001,0.00073611,0.00046255,0.00064827
2024-03-01,95087822455,Cuscal Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,46601105373,DBS Bank Ltd,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,57087651385,Defence Bank Limited,false,2404.9,498,2902.9,1481031.3,700463.4000000004,2181494.700000001,0.00162380,0.00071096,0.00133069
2024-03-01,13064165162,Deutsche Bank Aktiengesellschaft,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,59087651394,Dnister Ukrainian Credit Co-operative Limited,false,107.9,59,166.9,1481031.3,700463.4000000004,2181494.700000001,0.00007285,0.00008423,0.00007651
2024-03-01,60606234879,"E.SUN Commercial Bank, Ltd.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,39087650057,Family First Credit Union Limited,false,143.6,31.9,175.5,1481031.3,700463.4000000004,2181494.700000001,0.00009696,0.00004554,0.00008045
2024-03-01,15126292608,First Commercial Bank,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,95087650735,First Option Bank Ltd,false,167,55.5,222.5,1481031.3,700463.4000000004,2181494.700000001,0.00011276,0.00007923,0.00010199
2024-03-01,72087650637,G&C Mutual Bank Limited,false,862.7,228.9,1091.6000000000001,1481031.3,700463.4000000004,2181494.700000001,0.00058250,0.00032678,0.00050039
2024-03-01,47087650093,Gateway Bank Ltd,false,834.1,157.2,991.3,1481031.3,700463.4000000004,2181494.700000001,0.00056319,0.00022442,0.00045441
2024-03-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,243.3,69.4,312.70000000000005,1481031.3,700463.4000000004,2181494.700000001,0.00016428,0.00009908,0.00014334
2024-03-01,11087651125,Heritage and People's Choice Limited,false,14835.3,3899,18734.3,1481031.3,700463.4000000004,2181494.700000001,0.01001687,0.00556632,0.00858783
2024-03-01,66087650173,Horizon Credit Union Ltd,false,350.9,126.6,477.5,1481031.3,700463.4000000004,2181494.700000001,0.00023693,0.00018074,0.00021889
2024-03-01,48006434162,HSBC Bank Australia Limited,false,20946.7,9155,30101.7,1481031.3,700463.4000000004,2181494.700000001,0.01414332,0.01306992,0.01379866
2024-03-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,85051868556,Hume Bank Limited,false,1183.3,298.3,1481.6,1481031.3,700463.4000000004,2181494.700000001,0.00079897,0.00042586,0.00067917
2024-03-01,14087650771,Illawarra Credit Union Limited,false,544.9,208,752.9,1481031.3,700463.4000000004,2181494.700000001,0.00036792,0.00029695,0.00034513
2024-03-01,92087651974,IMB Ltd,false,4502.9,1272.8,5775.7,1481031.3,700463.4000000004,2181494.700000001,0.00304038,0.00181708,0.00264759
2024-03-01,62627541011,IN1Bank Ltd,false,0,1.2,1.2,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000171,0.00000055
2024-03-01,97087822464,Indue Ltd,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,24000893292,ING Bank (Australia) Limited,false,49085.7,9314,58399.7,1481031.3,700463.4000000004,2181494.700000001,0.03314292,0.01329691,0.02677050
2024-03-01,32080178196,ING Bank N.V.,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,46156153829,Intesa Sanpaolo SPA,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,11615995581,Judo Bank Pty Ltd,false,787.8,274.8,1062.6,1481031.3,700463.4000000004,2181494.700000001,0.00053193,0.00039231,0.00048710
2024-03-01,96164085563,KEB HANA Bank,false,4.3,0.7,5,1481031.3,700463.4000000004,2181494.700000001,0.00000290,0.00000100,0.00000229
2024-03-01,77087650217,Laboratories Credit Union Limited,false,154.4,39.7,194.10000000000002,1481031.3,700463.4000000004,2181494.700000001,0.00010425,0.00005668,0.00008898
2024-03-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,83087650244,Macarthur Credit Union Ltd,false,182.4,48.7,231.10000000000002,1481031.3,700463.4000000004,2181494.700000001,0.00012316,0.00006953,0.00010594
2024-03-01,46008583542,Macquarie Bank Limited,true,70962.2,44687.7,115649.9,1481031.3,700463.4000000004,2181494.700000001,0.04791404,0.06379734,0.05301406
2024-03-01,94087651983,Maitland Mutual Limited,false,563.5,184.7,748.2,1481031.3,700463.4000000004,2181494.700000001,0.00038048,0.00026368,0.00034298
2024-03-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,6.3,5.3,11.6,1481031.3,700463.4000000004,2181494.700000001,0.00000425,0.00000757,0.00000532
2024-03-01,83087651054,Members Banking Group Limited,false,1847.1,456.2,2303.2999999999997,1481031.3,700463.4000000004,2181494.700000001,0.00124717,0.00065128,0.00105584
2024-03-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,89067729195,MyState Bank Limited,false,4696.9,1166.7,5863.599999999999,1481031.3,700463.4000000004,2181494.700000001,0.00317137,0.00166561,0.00268788
2024-03-01,12004044937,National Australia Bank Limited,true,209010.2,109596.4,318606.6,1481031.3,700463.4000000004,2181494.700000001,0.14112477,0.15646271,0.14604968
2024-03-01,96087651992,Newcastle Greater Mutual Group Ltd,false,11866.8,3641.4,15508.199999999999,1481031.3,700463.4000000004,2181494.700000001,0.00801252,0.00519856,0.00710898
2024-03-01,85649572449,Nonghyup Bank,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,36087650422,Northern Inland Credit Union Limited,false,217.8,52.7,270.5,1481031.3,700463.4000000004,2181494.700000001,0.00014706,0.00007524,0.00012400
2024-03-01,34087650477,Orange Credit Union Limited,false,134.8,67.9,202.70000000000002,1481031.3,700463.4000000004,2181494.700000001,0.00009102,0.00009694,0.00009292
2024-03-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,69087651876,Police & Nurses Limited,false,5529.6,1215,6744.6,1481031.3,700463.4000000004,2181494.700000001,0.00373361,0.00173457,0.00309173
2024-03-01,95087650799,Police Bank Ltd,false,1551.5,396.1,1947.6,1481031.3,700463.4000000004,2181494.700000001,0.00104758,0.00056548,0.00089278
2024-03-01,30087651205,Police Credit Union Limited,false,589.9,278.9,868.8,1481031.3,700463.4000000004,2181494.700000001,0.00039830,0.00039816,0.00039826
2024-03-01,33087651661,Police Financial Services Limited,false,2019.5,373.9,2393.4,1481031.3,700463.4000000004,2181494.700000001,0.00136358,0.00053379,0.00109714
2024-03-01,79087651036,QPCU Limited,false,624.9,158.9,783.8,1481031.3,700463.4000000004,2181494.700000001,0.00042194,0.00022685,0.00035929
2024-03-01,53087650557,Qudos Mutual Ltd,false,3254.7,1035.9,4290.6,1481031.3,700463.4000000004,2181494.700000001,0.00219759,0.00147888,0.00196682
2024-03-01,77087651027,Queensland Country Bank Limited,false,1822.5,535.9,2358.4,1481031.3,700463.4000000004,2181494.700000001,0.00123056,0.00076506,0.00108109
2024-03-01,50001621129,Rabobank Australia Limited,false,57.9,146.6,204.5,1481031.3,700463.4000000004,2181494.700000001,0.00003909,0.00020929,0.00009374
2024-03-01,91087651090,Railways Credit Union Limited,false,477.9,130.7,608.5999999999999,1481031.3,700463.4000000004,2181494.700000001,0.00032268,0.00018659,0.00027898
2024-03-01,21087650360,Regional Australia Bank Ltd,false,1878,457,2335,1481031.3,700463.4000000004,2181494.700000001,0.00126804,0.00065243,0.00107037
2024-03-01,86076940880,Royal Bank of Canada,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,95607620440,"Shinhan Bank Co., Ltd",false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,71092516286,Societe Generale,false,0,0,0,1481031.3,700463.4000000004,2181494.700000001,0.00000000,0.00000000,0.00000000
2024-03-01,80087650673,South West Slopes Credit Union Ltd,false,126.5,24.3,150.8,1481031.3,700463.4000000004,2181494.700000001,0.00008541,0.00003469,0.00006913
